iid,id,gender,idg,wave,round,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3
184,1.0,1,2,8,10,4,9,182.0,0,-0.34,0,22.0,1.0,16.07,17.86,17.86,17.86,17.86,12.5,1,7.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,2.0,34.0,8.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,9.0,4.0,16.67,16.67,16.67,16.67,16.67,16.67,8.0,8.0,8.0,8.0,8.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,0,8.0,10.0,10.0,8.0,9.0,6.0,7.0,5.0,2.0,2.0,9.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,17.78,20.0,17.78,11.11,13.33,10.0,6.0,5.0,9.0,8.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,9.0,7.0,5.0,7.0,8.0,8.0,7.0,7.0,4.0,2.0,1.0,1.0,0.0
184,1.0,1,2,8,10,1,10,183.0,1,0.28,1,24.0,2.0,20.0,22.5,17.5,22.5,10.0,7.5,1,8.0,9.0,9.0,7.0,6.0,9.0,7.0,9.0,2.0,34.0,8.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,9.0,4.0,16.67,16.67,16.67,16.67,16.67,16.67,8.0,8.0,8.0,8.0,8.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,2.0,9.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,17.78,20.0,17.78,11.11,13.33,10.0,6.0,5.0,9.0,8.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,9.0,7.0,5.0,7.0,8.0,8.0,7.0,7.0,4.0,2.0,1.0,1.0,0.0
185,2.0,1,4,8,10,5,1,174.0,0,0.48,1,29.0,4.0,9.52,23.81,16.67,16.67,16.67,16.67,0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,6.0,6.0,7.0,6.0,5.0,8.0,7.0,9.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,4,2,175.0,0,0.56,0,23.0,6.0,12.24,20.41,16.33,14.29,20.41,16.33,0,2.0,7.0,7.0,5.0,7.0,2.0,2.0,7.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,6.0,1.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,1,3,176.0,0,0.16,1,28.0,4.0,13.04,21.74,19.57,17.39,15.22,13.04,0,6.0,5.0,6.0,6.0,7.0,4.0,6.0,2.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,8.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,8,4,177.0,0,0.31,0,22.0,2.0,15.09,16.98,16.98,16.98,18.87,15.09,0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,2.0,9.0,9.0,8.0,9.0,5.0,6.0,10.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,2,5,178.0,0,0.4,1,35.0,4.0,15.22,17.39,17.39,17.39,15.22,17.39,1,7.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,3.0,7.0,7.0,6.0,8.0,9.0,7.0,9.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,3,6,179.0,0,0.41,0,30.0,3.0,19.15,21.28,17.02,17.02,12.77,12.77,0,4.0,6.0,6.0,5.0,6.0,6.0,2.0,5.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,6,7,180.0,0,0.16,1,24.0,4.0,15.38,17.31,17.31,19.23,13.46,17.31,0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1,9.0,10.0,8.0,8.0,8.0,5.0,9.0,10.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,9,8,181.0,1,0.62,0,22.0,1.0,15.38,19.23,19.23,17.31,17.31,11.54,1,6.0,8.0,9.0,6.0,10.0,6.0,6.0,6.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1,9.0,10.0,8.0,8.0,8.0,5.0,9.0,10.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,10,9,182.0,0,0.42,0,22.0,1.0,16.07,17.86,17.86,17.86,17.86,12.5,0,7.0,7.0,8.0,9.0,8.0,8.0,6.0,6.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1,6.0,8.0,9.0,9.0,9.0,5.0,9.0,9.0,1.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
185,2.0,1,4,8,10,7,10,183.0,0,-0.01,0,24.0,2.0,20.0,22.5,17.5,22.5,10.0,7.5,0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.36,18.18,14.55,18.18,18.18,14.55,10.0,10.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,6.0,6.0,6.0,7.0,6.0,10.0,6.0,10.0,2.0,8.0,6.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.54,17.54,15.79,17.54,17.54,14.04,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
186,3.0,1,6,8,10,8,1,174.0,0,0.35,1,29.0,4.0,9.52,23.81,16.67,16.67,16.67,16.67,1,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,0,4.0,6.0,6.0,7.0,5.0,6.0,5.0,3.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,7,2,175.0,0,0.48,0,23.0,6.0,12.24,20.41,16.33,14.29,20.41,16.33,0,2.0,8.0,8.0,7.0,8.0,6.0,4.0,7.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,7.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,4,3,176.0,1,0.5,1,28.0,4.0,13.04,21.74,19.57,17.39,15.22,13.04,1,7.0,8.0,7.0,6.0,5.0,6.0,7.0,5.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,1,4,177.0,0,-0.06,0,22.0,2.0,15.09,16.98,16.98,16.98,18.87,15.09,0,2.0,6.0,7.0,2.0,4.0,2.0,3.0,5.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,0,5.0,5.0,7.0,8.0,5.0,2.0,4.0,2.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,5,5,178.0,1,0.51,1,35.0,4.0,15.22,17.39,17.39,17.39,15.22,17.39,1,5.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,5.0,6.0,6.0,2.0,7.0,5.0,3.0,3.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,6,6,179.0,0,0.36,0,30.0,3.0,19.15,21.28,17.02,17.02,12.77,12.77,0,4.0,8.0,7.0,6.0,6.0,7.0,3.0,5.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,9,7,180.0,0,0.34,1,24.0,4.0,15.38,17.31,17.31,19.23,13.46,17.31,0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,7.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,2,8,181.0,1,0.44,0,22.0,1.0,15.38,19.23,19.23,17.31,17.31,11.54,1,8.0,8.0,9.0,7.0,9.0,7.0,7.0,7.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1,6.0,8.0,8.0,7.0,8.0,6.0,5.0,4.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,3,9,182.0,0,0.56,0,22.0,1.0,16.07,17.86,17.86,17.86,17.86,12.5,0,6.0,8.0,10.0,9.0,10.0,8.0,8.0,6.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,0,5.0,7.0,6.0,5.0,5.0,6.0,4.0,3.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
186,3.0,1,6,8,10,10,10,183.0,0,0.4,0,24.0,2.0,20.0,22.5,17.5,22.5,10.0,7.5,0,8.0,8.0,8.0,7.0,6.0,5.0,8.0,5.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.79,13.16,21.05,18.42,21.05,10.53,4.0,8.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,0,7.0,7.0,6.0,6.0,5.0,3.0,4.0,3.0,2.0,2.0,7.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.67,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.05,21.05,18.42,15.79,4.0,9.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
187,4.0,1,8,8,10,1,1,174.0,1,0.71,0,29.0,4.0,9.52,23.81,16.67,16.67,16.67,16.67,1,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,2.0,26.0,8.0,2.0,10.0,5.0,2.0,4.0,1.0,7.0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,6.0,4.0,16.98,16.98,18.87,16.98,13.21,16.98,10.0,6.0,6.0,10.0,2.0,5.0,15.09,18.87,15.09,18.87,18.87,13.21,8.0,9.0,7.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1,6.0,8.0,7.0,7.0,7.0,10.0,5.0,9.0,2.0,3.0,4.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.98,16.98,18.87,16.98,13.21,16.98,10.0,8.0,7.0,9.0,6.0,7.0,18.75,18.75,14.58,18.75,12.5,16.67,8.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
187,4.0,1,8,8,10,10,2,175.0,0,0.45,0,23.0,6.0,12.24,20.41,16.33,14.29,20.41,16.33,0,4.0,6.0,7.0,7.0,6.0,7.0,4.0,5.0,2.0,26.0,8.0,2.0,10.0,5.0,2.0,4.0,1.0,7.0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,6.0,4.0,16.98,16.98,18.87,16.98,13.21,16.98,10.0,6.0,6.0,10.0,2.0,5.0,15.09,18.87,15.09,18.87,18.87,13.21,8.0,9.0,7.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,0,6.0,7.0,10.0,5.0,7.0,6.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,30.0,10.0,15.0,20.0,5.0,10.0,16.98,16.98,18.87,16.98,13.21,16.98,10.0,8.0,7.0,9.0,6.0,7.0,18.75,18.75,14.58,18.75,12.5,16.67,8.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
